beta_theory,gamma_theory,alpha_theory,m_beta,m_gamma,m_alpha,gm,area,fom
0.05878016072274912,0.011937766417144363,0.039252231537357504,6,1,1044,-0.00011607924650436385,1151,-2.7102322321822052e-08
0.05878016072274912,0.014251026703029978,0.03869780931441181,6,1,1029,-0.00011526744732200339,1136,-2.729515683684665e-08
0.05878016072274912,0.017012542798525893,0.03805684266401792,6,2,1012,-0.00011432983022653351,1120,-2.7509583788867544e-08
0.05878016072274912,0.020309176209047358,0.03731992270311032,6,2,993,-0.00011330155127207446,1101,-2.7769988056880995e-08
0.05878016072274912,0.024244620170823284,0.03647807085219057,6,2,970,-0.00011205679253772987,1078,-2.8098493615278304e-08
0.05878016072274912,0.028942661247167517,0.03552332329220436,6,3,945,-0.00011066733306901173,1054,-2.8456501174855163e-08
0.05878016072274912,0.0345510729459222,0.03444944113840077,6,3,916,-0.00010909785466483809,1025,-2.891541337525526e-08
0.05878016072274912,0.04124626382901352,0.033252715414212916,6,4,885,-0.00010736620760068594,995,-2.9415399342653683e-08
0.05878016072274912,0.04923882631706739,0.0319328066025165,6,5,849,-0.00010534779879790852,960,-3.0039292500116484e-08
0.05878016072274912,0.05878016072274912,0.030493527182122275,6,6,811,-0.00010320619449891089,923,-3.075273971958012e-08
0.05878016072274912,0.07017038286703829,0.02894344952608964,6,7,770,-0.0001008883901955273,883,-3.159673980442446e-08
0.05878016072274912,0.0837677640068292,0.02729621073317204,6,8,726,-9.839541804596663e-05,840,-3.2602855548696695e-08
0.05878016072274912,0.1,0.02557040017014435,6,10,680,-9.564784074659204e-05,796,-3.3726319022070535e-08
0.05878016072274912,0.1193776641714437,0.023788960258274826,6,12,633,-9.28055051612095e-05,751,-3.502094534385264e-08
0.05878016072274912,0.14251026703029984,0.021978103346609313,6,14,585,-8.987430204549231e-05,705,-3.653426912418387e-08
0.05878016072274912,0.17012542798525893,0.020165833825714758,6,17,536,-8.666804070595275e-05,659,-3.8230278211712724e-08
0.05878016072274912,0.20309176209047358,0.018380243234271954,6,20,489,-8.351750664671962e-05,615,-4.01140761991929e-08
0.05878016072274912,0.24244620170823283,0.016647794139787748,6,24,443,-8.015689474871427e-05,573,-4.2143477785864495e-08
0.05878016072274912,0.28942661247167517,0.014991810999310113,6,29,399,-7.661681504771316e-05,534,-4.4261591593132963e-08
0.05878016072274912,0.345510729459222,0.01343135224882031,6,35,357,-7.289081072158785e-05,498,-4.64568583311586e-08
0.05878016072274912,0.41246263829013524,0.011980561352208667,6,41,319,-6.93483982959436e-05,466,-4.8733941177753764e-08
0.05878016072274912,0.49238826317067413,0.010648507937891787,6,49,283,-6.541077125149421e-05,438,-5.082422008663109e-08
0.05878016072274912,0.5878016072274915,0.009439455668103003,6,59,251,-6.123032742279551e-05,416,-5.237838102890976e-08
0.05878016072274912,0.701703828670383,0.008353445679626448,6,70,222,-5.7060683130569174e-05,398,-5.3628461588880804e-08
0.05878016072274912,0.837677640068292,0.007387067321486822,6,84,196,-5.252274182462656e-05,386,-5.3924786267583736e-08
0.05878016072274912,1.0,0.006534296632401521,6,100,174,-4.801527939475195e-05,380,-5.323201706735249e-08
0.05878016072274912,1.1937766417144369,0.00578730798275411,6,119,154,-4.334548611981799e-05,379,-5.154041155745302e-08
0.05878016072274912,1.4251026703029992,0.005137195527884976,6,143,137,-3.838814495102785e-05,386,-4.816580294984674e-08
0.05878016072274912,1.7012542798525891,0.004574570868919308,6,170,122,-3.3602240201752004e-05,398,-4.398198979286912e-08
0.05878016072274912,2.030917620904737,0.0040900271624664825,6,203,109,-2.8714084337677497e-05,418,-3.854239508413087e-08
0.05878016072274912,2.424462017082328,0.003674476361739775,6,242,98,-2.3939292631136857e-05,446,-3.235039544748224e-08
0.05878016072274912,2.8942661247167516,0.003319375790142462,6,289,88,-1.9211120399476504e-05,483,-2.5717697991267073e-08
0.05878016072274912,3.4551072945922217,0.0030168643142651362,6,346,80,-1.5043807276327796e-05,532,-1.9486796990061914e-08
0.05878016072274912,4.1246263829013525,0.002759828711323469,6,412,73,-1.1268991412734756e-05,591,-1.3912335077450315e-08
0.05878016072274912,4.923882631706742,0.002541918943192914,6,492,68,-7.634222012111716e-06,666,-8.774967830013466e-09
0.05878016072274912,5.878016072274912,0.0023575281163002873,6,588,63,-4.116772078103192e-06,757,-4.351767524421979e-09
0.05878016072274912,7.01703828670383,0.002201749702181728,6,702,59,-8.414843117235672e-07,867,-8.060194556739149e-10
0.05878016072274912,8.376776400682925,0.00207032157630377,6,838,55,2.2336558767825343e-06,999,
0.05878016072274912,10.0,0.0019595638287418196,6,1000,52,5.031299847256117e-06,1158,
0.07017038286703829,0.01,0.04697223444827878,7,1,1249,-0.0001363837919422314,1357,-2.672096237112684e-08
0.07017038286703829,0.011937766417144363,0.04641370696040268,7,1,1235,-0.00013562611270536166,1343,-2.6867296494722993e-08
0.07017038286703829,0.014251026703029978,0.04576471245899461,7,1,1217,-0.00013465195368652904,1325,-2.7060280081697958e-08
0.07017038286703829,0.017012542798525893,0.045014177961327416,7,2,1197,-0.0001335502460899131,1306,-2.7271849313847884e-08
0.07017038286703829,0.020309176209047358,0.04415097882910066,7,2,1174,-0.00013230548735556851,1283,-2.753496094808918e-08
0.07017038286703829,0.024244620170823284,0.043164462012630134,7,2,1148,-0.0001308983687863095,1257,-2.7844792339142627e-08
0.07017038286703829,0.028942661247167517,0.042045126842306886,7,3,1118,-0.0001292340903350311,1228,-2.8204733813843544e-08
0.07017038286703829,0.0345510729459222,0.0407854555450571,7,3,1085,-0.00012744813215097148,1195,-2.8640029696847524e-08
0.07017038286703829,0.04124626382901352,0.03938085885742803,7,4,1048,-0.00012538522223987417,1159,-2.9139024457326093e-08
0.07017038286703829,0.04923882631706739,0.037830667835916695,7,5,1006,-0.00012303338031552334,1118,-2.974694881903369e-08
0.07017038286703829,0.05878016072274912,0.036139065852869225,7,6,961,-0.00012050219606915796,1074,-3.0452917884548385e-08
0.07017038286703829,0.07017038286703829,0.0343158233282476,7,7,913,-0.00011779291884214602,1027,-3.1277992257606484e-08
0.07017038286703829,0.0837677640068292,0.032376683549011444,7,8,861,-0.00011485258595570483,976,-3.227102724240091e-08
0.07017038286703829,0.1,0.03034326265932739,7,10,807,-0.00011163840336284621,924,-3.337470952551456e-08
0.07017038286703829,0.1193776641714437,0.028242377563783946,7,12,751,-0.0001082695792304473,870,-3.466845316376795e-08
0.07017038286703829,0.14251026703029984,0.026104799253159852,7,14,694,-0.00010480686730244522,815,-3.617772430184509e-08
0.07017038286703829,0.17012542798525893,0.02396353066482246,7,17,637,-0.00010109299465629643,761,-3.7834204586937285e-08
0.07017038286703829,0.20309176209047358,0.021851802375203025,7,20,581,-9.737276373790299e-05,708,-3.9727769782906153e-08
0.07017038286703829,0.24244620170823283,0.019801038973513235,7,24,527,-9.345929543638182e-05,658,-4.174153436193918e-08
0.07017038286703829,0.28942661247167517,0.01783905529712101,7,29,475,-8.93247945138856e-05,611,-4.3872688857507666e-08
0.07017038286703829,0.345510729459222,0.015988692789829603,7,35,425,-8.496077000710711e-05,567,-4.612419652937411e-08
0.07017038286703829,0.41246263829013524,0.014267017494166175,7,41,380,-8.082728644392684e-05,528,-4.8457605781730717e-08
0.07017038286703829,0.49238826317067413,0.012685098825913302,7,49,337,-7.622326505336826e-05,493,-5.068036240250549e-08
0.07017038286703829,0.5878016072274915,0.011248298837263191,7,59,299,-7.135954793221839e-05,465,-5.239320699869192e-08
0.07017038286703829,0.701703828670383,0.009956943049911272,7,70,265,-6.653375394978879e-05,442,-5.378638152771931e-08
0.07017038286703829,0.837677640068292,0.008807221616328539,7,84,234,-6.12552807612237e-05,425,-5.435251176683558e-08
0.07017038286703829,1.0,0.007792178311727197,7,100,207,-5.5973420815088106e-05,414,-5.408059982134116e-08
0.07017038286703829,1.1937766417144369,0.00690267355512581,7,119,184,-5.059030872534233e-05,410,-5.2588678508671864e-08
0.07017038286703829,1.4251026703029992,0.006128244383573136,7,143,163,-4.4789756999846645e-05,413,-4.965604988896524e-08
0.07017038286703829,1.7012542798525891,0.005457819732543424,7,170,145,-3.921841555998349e-05,422,-4.576244522751866e-08
0.07017038286703829,2.030917620904737,0.004880278039749747,7,203,130,-3.3560010461280114e-05,440,-4.0433747543710984e-08
0.07017038286703829,2.424462017082328,0.004384854137406812,7,242,117,-2.8010263319733762e-05,466,-3.428428802904989e-08
0.07017038286703829,2.8942661247167516,0.003961414091355136,7,289,105,-2.2500872820106315e-05,501,-2.7574599044247934e-08
0.07017038286703829,3.4551072945922217,0.003600621778850218,7,346,96,-1.7674353931345366e-05,549,-2.1116312940675466e-08
0.07017038286703829,4.1246263829013525,0.003294021596083334,7,412,88,-1.3292251912335402e-05,607,-1.526090919900735e-08
0.07017038286703829,4.923882631706742,0.003034059576829541,7,492,81,-8.998993458650827e-06,680,-9.74972205704315e-09
0.07017038286703829,5.878016072274912,0.0028140617842059377,7,588,75,-4.894306018244397e-06,770,-4.9189005208486405e-09
0.07017038286703829,7.01703828670383,0.002628185053537265,7,702,70,-1.0608549581312268e-06,879,-9.741551497991063e-10
0.07017038286703829,8.376776400682925,0.0024713515775914895,7,838,66,2.4869220853184533e-06,1011,
0.07017038286703829,10.0,0.0023391757165777873,7,1000,62,5.7757391510260825e-06,1169,
0.0837677640068292,0.01,0.05543866225661139,8,1,1475,-0.00015763709331059088,1584,-2.6233498637142766e-08
0.0837677640068292,0.011937766417144363,0.05478738515784112,8,1,1457,-0.00015666293429175826,1566,-2.638755841195187e-08
0.0837677640068292,0.014251026703029978,0.054030381084925985,8,1,1437,-0.00015558053538194423,1546,-2.656317831346154e-08
0.0837677640068292,0.017012542798525893,0.05315462040066503,8,2,1414,-0.0001543150272080919,1524,-2.676292528756363e-08
0.0837677640068292,0.020309176209047358,0.052146975475466144,8,2,1387,-0.00015285378869386135,1497,-2.7015515852573588e-08
0.0837677640068292,0.024244620170823284,0.050994824518517716,8,2,1356,-0.00015117607039974478,1466,-2.7317685290882684e-08
0.0837677640068292,0.028942661247167517,0.049686840850885816,8,3,1322,-0.00014929153781452313,1433,-2.7651701762275074e-08
0.0837677640068292,0.0345510729459222,0.04821396025638727,8,3,1282,-0.00014712674001566298,1393,-2.8082981488005914e-08
0.0837677640068292,0.04124626382901352,0.04657048817171219,8,4,1239,-0.00014473315142549012,1351,-2.855823824496648e-08
0.0837677640068292,0.04923882631706739,0.044755268578229875,8,5,1190,-0.00014199446560657635,1303,-2.9139024339539574e-08
0.0837677640068292,0.05878016072274912,0.042772792670165545,8,6,1138,-0.00013907452267448186,1252,-2.980594142187781e-08
0.0837677640068292,0.07017038286703829,0.040634087415756207,8,7,1081,-0.0001358664542566243,1196,-3.0607446329494097e-08
0.0837677640068292,0.0837677640068292,0.03835720545940548,8,8,1020,-0.00013242565201973557,1136,-3.155997426590457e-08
0.0837677640068292,0.1,0.03596715237204045,8,10,957,-0.00012869299818176657,1075,-3.261353223055412e-08
0.0837677640068292,0.1193776641714437,0.033495143899018684,8,12,891,-0.00012474607308807762,1011,-3.3861583357241484e-08
0.0837677640068292,0.14251026703029984,0.030977182240134765,8,14,824,-0.00012070043784035888,946,-3.531317666482121e-08
0.0837677640068292,0.17012542798525893,0.028452059553260762,8,17,757,-0.00011637504427581568,882,-3.690930677951655e-08
0.0837677640068292,0.20309176209047358,0.02595900962714236,8,20,691,-0.00011203554583553731,819,-3.873981529582895e-08
0.0837677640068292,0.24244620170823283,0.02353530269229875,8,24,626,-0.00010741310913010172,758,-4.0748523949203994e-08
0.0837677640068292,0.28942661247167517,0.021214090613303132,8,29,564,-0.00010258383360481132,701,-4.2868296533560935e-08
0.0837677640068292,0.345510729459222,0.019022756297255233,8,35,506,-9.75911058341966e-05,649,-4.5035120366495894e-08
0.0837677640068292,0.41246263829013524,0.016981918941916495,8,41,452,-9.276727742820908e-05,601,-4.74027988902448e-08
0.0837677640068292,0.49238826317067413,0.01510512612342389,8,49,402,-8.750809584198791e-05,559,-4.957965770084301e-08
0.0837677640068292,0.5878016072274915,0.01339915634294329,8,59,356,-8.186563532671568e-05,523,-5.1455459036276354e-08
0.0837677640068292,0.701703828670383,0.01186478356631697,8,70,316,-7.634200808146981e-05,494,-5.2941753177163534e-08
0.0837677640068292,0.837677640068292,0.010497826008787191,8,84,279,-7.02824985707936e-05,471,-5.3732797072472166e-08
0.0837677640068292,1.0,0.009290309502787846,8,100,247,-6.423922097203991e-05,455,-5.371172322076915e-08
0.0837677640068292,1.1937766417144369,0.00823160841988429,8,119,219,-5.804708831942604e-05,446,-5.262655332676885e-08
0.0837677640068292,1.4251026703029992,0.007309470149552012,8,143,194,-5.141575637974572e-05,445,-5.0064027633637504e-08
0.0837677640068292,1.7012542798525891,0.006510871278204114,8,170,173,-4.506963864517778e-05,451,-4.646354499502864e-08
0.0837677640068292,2.030917620904737,0.005822688088426807,8,203,155,-3.859654850856492e-05,466,-4.1457087549478965e-08
0.0837677640068292,2.424462017082328,0.005232188252443209,8,242,139,-3.2225945205775476e-05,489,-3.5569475944564544e-08
0.0837677640068292,2.8942661247167516,0.004727365015549686,8,289,126,-2.5996324673025315e-05,523,-2.8852746584933758e-08
0.0837677640068292,3.4551072945922217,0.004297141688730342,8,346,114,-2.0407200498537623e-05,568,-2.2425495053338048e-08
0.0837677640068292,4.1246263829013525,0.003931475280822755,8,412,105,-1.5421392885883647e-05,625,-1.6405737112642177e-08
0.0837677640068292,4.923882631706742,0.003621385780238752,8,492,96,-1.0472608362926757e-05,696,-1.0642894677771095e-08
0.0837677640068292,5.878016072274912,0.003358933632604751,8,588,89,-5.782949131193128e-06,785,-5.497099934594228e-09
0.0837677640068292,7.01703828670383,0.0031371635041630114,8,702,83,-1.3929452824115976e-06,893,-1.2197419285565654e-09
0.0837677640068292,8.376776400682925,0.0029500281619893294,8,838,78,2.680506237109753e-06,1024,
0.0837677640068292,10.0,0.002792302591450638,8,1000,74,6.405744793292013e-06,1182,
0.1,0.01,0.06529847613463591,10,1,1737,-0.0001893214853748814,1848,-2.6819873264609917e-08
0.1,0.011937766417144363,0.06454222673382089,10,1,1717,-0.00018823908646506686,1828,-2.6972214710569832e-08
0.1,0.014251026703029978,0.06366288908539006,10,1,1693,-0.0001869402077732903,1804,-2.715969893553542e-08
0.1,0.017012542798525893,0.06264517363657698,10,2,1666,-0.00018545613865707662,1778,-2.7369560014326538e-08
0.1,0.020309176209047358,0.06147362552500698,10,2,1635,-0.00018377842036296,1747,-2.7627543650475045e-08
0.1,0.024244620170823284,0.06013331692824064,10,2,1600,-0.00018188422228895742,1712,-2.793062381587184e-08
0.1,0.028942661247167517,0.058610756986300826,10,3,1559,-0.00017961452628772697,1672,-2.8290207322054967e-08
0.1,0.0345510729459222,0.056895013126379665,10,3,1513,-0.00017712500881903782,1626,-2.8730739467808244e-08
0.1,0.04124626382901352,0.05497900231831252,10,4,1462,-0.00017428815036980172,1576,-2.923316846189227e-08
0.1,0.04923882631706739,0.05286086459224256,10,5,1406,-0.00017115656892863738,1521,-2.982341329998909e-08
0.1,0.05878016072274912,0.05054527966809788,10,6,1345,-0.00016773197113445753,1461,-3.051891760088383e-08
0.1,0.07017038286703829,0.04804454176183818,10,7,1278,-0.00016396182141783245,1395,-3.135624811968492e-08
0.1,0.0837677640068292,0.045379183111965725,10,8,1207,-0.00015995583161366848,1325,-3.2340443108303376e-08
0.1,0.1,0.04257795007963311,10,10,1133,-0.00015557130586540407,1253,-3.3441811235039565e-08
0.1,0.1193776641714437,0.03967699802294412,10,12,1055,-0.00015090808474520367,1177,-3.4755431769968604e-08
0.1,0.14251026703029984,0.03671828111159062,10,14,977,-0.0001461911918008544,1101,-3.6257736061719845e-08
0.1,0.17012542798525893,0.033747252318932025,10,17,898,-0.0001410877647699967,1025,-3.793701660930269e-08
0.1,0.20309176209047358,0.03081012358278232,10,20,820,-0.0001359553841605745,950,-3.986961412333563e-08
0.1,0.24244620170823283,0.027951028301774455,10,24,743,-0.00013047369552054769,877,-4.2006985035591655e-08
0.1,0.28942661247167517,0.0252094494015343,10,29,671,-0.00012481822073037661,810,-4.421474343973667e-08
0.1,0.345510729459222,0.022618219417785017,10,35,602,-0.00011886495731882278,747,-4.655893353655417e-08
0.1,0.41246263829013524,0.02020228240129072,10,41,537,-0.00011306465793041043,688,-4.917992950431076e-08
0.1,0.49238826317067413,0.017978265884639365,10,49,478,-0.00010679767930534131,637,-5.156816963077803e-08
0.1,0.5878016072274915,0.015954782330837542,10,59,424,-0.00010006713762879828,593,-5.365530167763983e-08
0.1,0.701703828670383,0.014133290632111068,10,70,376,-9.339997222078447e-05,556,-5.546316640189102e-08
0.1,0.837677640068292,0.012509309632093393,10,84,333,-8.614230701189262e-05,527,-5.644974247175139e-08
0.1,1.0,0.01107378197574861,10,100,295,-7.883020012807201e-05,505,-5.671237419285756e-08
0.1,1.1937766417144369,0.009814423208959382,10,119,261,-7.127290273863592e-05,490,-5.598814040741235e-08
0.1,1.4251026703029992,0.00871694121332899,10,143,232,-6.323271748802533e-05,485,-5.354167441831103e-08
0.1,1.7012542798525891,0.007766061096486411,10,170,207,-5.547647296537881e-05,487,-5.0069018921822035e-08
0.1,2.030917620904737,0.006946332140971175,10,203,185,-4.751039960706487e-05,498,-4.511908794593055e-08
0.1,2.424462017082328,0.006242722969607168,10,242,166,-3.9684932138476074e-05,518,-3.905997257724023e-08
0.1,2.8942661247167516,0.005641028946011065,10,289,150,-3.198105496868686e-05,549,-3.201306803672358e-08
0.1,3.4551072945922217,0.005128124174191839,10,346,136,-2.5097514237387536e-05,592,-2.5097514237387536e-08
0.1,4.1246263829013525,0.004692092089443462,10,412,125,-1.8914944318429695e-05,647,-1.8507773305704203e-08
0.1,4.923882631706742,0.004322266147175265,10,492,115,-1.2826205625323964e-05,717,-1.2077406426858723e-08
0.1,5.878016072274912,0.0040092075562337065,10,588,107,-7.027509715499384e-06,805,-6.241127633658423e-09
0.1,7.01703828670383,0.003744641772495913,10,702,100,-1.5834228624872895e-06,912,-1.3064545070027142e-09
0.1,8.376776400682925,0.003521370419537562,10,838,94,3.4840245002586415e-06,1042,
0.1,10.0,0.003333170876222337,10,1000,89,8.134369582268161e-06,1199,
0.1193776641714437,0.01,0.07673112311705209,12,1,2041,-0.00022259691354309323,2154,-2.6893429206607855e-08
0.1193776641714437,0.011937766417144363,0.07585724885385212,12,1,2018,-0.0002213521547968069,2131,-2.7043635283666083e-08
0.1193776641714437,0.014251026703029978,0.074840712578919,12,1,1991,-0.00021989091626855786,2104,-2.7224330353913317e-08
0.1193776641714437,0.017012542798525893,0.07366363187383318,12,2,1959,-0.00021813512596756968,2073,-2.7438380624851533e-08
0.1193776641714437,0.020309176209047358,0.07230786354598391,12,2,1923,-0.00021618680794859555,2037,-2.7694953618831097e-08
0.1193776641714437,0.024244620170823284,0.07075579142032108,12,2,1882,-0.00021396789020476493,1996,-2.7998938786281724e-08
0.1193776641714437,0.028942661247167517,0.0689913683867377,12,3,1835,-0.0002113686170993447,1950,-2.8352597867115317e-08
0.1193776641714437,0.0345510729459222,0.06700140876555798,12,3,1782,-0.00020850026001585398,1897,-2.8786450368059365e-08
0.1193776641714437,0.04124626382901352,0.0647770870488707,12,4,1723,-0.000205222056647392,1839,-2.928396927046119e-08
0.1193776641714437,0.04923882631706739,0.06231554594562517,12,5,1658,-0.00020159167933312636,1775,-2.9869859139594954e-08
0.1193776641714437,0.05878016072274912,0.05962145640775126,12,6,1586,-0.00019755690105650756,1704,-3.0572098585036765e-08
0.1193776641714437,0.07017038286703829,0.05670831720058844,12,7,1508,-0.00019317360243045387,1627,-3.1405235316282534e-08
0.1193776641714437,0.0837677640068292,0.05359924946183867,12,8,1426,-0.00018855166195550906,1546,-3.2374941956646477e-08
0.1193776641714437,0.1,0.05032705217700276,12,10,1339,-0.00018341453179518522,1461,-3.348202478919044e-08
0.1193776641714437,0.1193776641714437,0.04693335174171158,12,12,1248,-0.00017798928548641313,1372,-3.479071256575706e-08
0.1193776641714437,0.14251026703029984,0.04346680290333762,12,14,1156,-0.00017244786896277099,1282,-3.6304814518478105e-08
0.1193776641714437,0.17012542798525893,0.03998045967480694,12,17,1063,-0.00016647280410023006,1192,-3.799881399229173e-08
0.1193776641714437,0.20309176209047358,0.03652859542276728,12,20,972,-0.00016050889286677524,1104,-3.99275852902426e-08
0.1193776641714437,0.24244620170823283,0.03316336619551068,12,24,882,-0.00015413522470862428,1018,-4.206747399252846e-08
0.1193776641714437,0.28942661247167517,0.029931745132073695,12,29,796,-0.00014746429045128684,937,-4.4350162541740405e-08
0.1193776641714437,0.345510729459222,0.02687309768145557,12,35,715,-0.00014052881160107417,862,-4.673389145363291e-08
0.1193776641714437,0.41246263829013524,0.024017635834040905,12,41,639,-0.00013378352812016251,792,-4.938483873021872e-08
0.1193776641714437,0.49238826317067413,0.021385824330103772,12,49,569,-0.00012644031076455722,730,-5.188359079382734e-08
0.1193776641714437,0.5878016072274915,0.01898865750704546,12,59,505,-0.00011855912922241002,676,-5.4111880064997725e-08
0.1193776641714437,0.701703828670383,0.016828615717081347,12,70,448,-0.00011073922705976224,630,-5.6098899219737707e-08
0.1193776641714437,0.837677640068292,0.014901059183667322,12,84,396,-0.000102170702007419,592,-5.739927079068483e-08
0.1193776641714437,1.0,0.013195820050423782,12,100,351,-9.358343609173122e-05,563,-5.7910542135972294e-08
0.1193776641714437,1.1937766417144369,0.011698793720466446,12,119,311,-8.470755801003111e-05,542,-5.7428852888156685e-08
0.1193776641714437,1.4251026703029992,0.010393388667163222,12,143,276,-7.519687557174723e-05,531,-5.533250593947552e-08
0.1193776641714437,1.7012542798525891,0.009261753153089828,12,170,246,-6.601668315408605e-05,528,-5.214587926863037e-08
0.1193776641714437,2.030917620904737,0.00828574720879489,12,203,220,-5.6594748751647354e-05,535,-4.735962238631578e-08
0.1193776641714437,2.424462017082328,0.007447664314708611,12,242,198,-4.734573151889523e-05,552,-4.131390184894872e-08
0.1193776641714437,2.8942661247167516,0.006730729444336272,12,289,179,-3.819418184369622e-05,580,-3.4193537908412015e-08
0.1193776641714437,3.4551072945922217,0.006119410874011709,12,346,163,-3.003502521954737e-05,621,-2.7058581278871506e-08
0.1193776641714437,4.1246263829013525,0.0055995857072658585,12,412,149,-2.2615650416803667e-05,673,-2.0192545015003274e-08
0.1193776641714437,4.923882631706742,0.005158596503266244,12,492,137,-1.5344350644146776e-05,741,-1.3319748823044076e-08
0.1193776641714437,5.878016072274912,0.0047852312043128115,12,588,127,-8.391467745623677e-06,827,-6.946579259622249e-09
0.1193776641714437,7.01703828670383,0.004469652444894112,12,702,119,-1.8997414466663424e-06,933,-1.4726677881134437e-09
0.1193776641714437,8.376776400682925,0.004203296351271558,12,838,112,4.15740660154217e-06,1062,
0.1193776641714437,10.0,0.003978755662569523,12,1000,106,9.730336921574194e-06,1218,
0.14251026703029984,0.01,0.08992104558911738,14,1,2392,-0.0002577753791230073,2507,-2.6621437480430375e-08
0.14251026703029984,0.011937766417144363,0.08891691782425908,14,1,2365,-0.0002563141405947582,2480,-2.6769100845405557e-08
0.14251026703029984,0.014251026703029978,0.087748295486642,14,1,2334,-0.0002546364222845465,2449,-2.694280206163861e-08
0.14251026703029984,0.017012542798525893,0.08639434503870776,14,2,2298,-0.00025266387322906645,2414,-2.714480803922072e-08
0.14251026703029984,0.020309176209047358,0.0848338397298938,14,2,2257,-0.0002504449554852348,2373,-2.7388993382024805e-08
0.14251026703029984,0.024244620170823284,0.08304604789154785,14,2,2209,-0.00024784719812660403,2325,-2.7686237502971853e-08
0.14251026703029984,0.028942661247167517,0.0810119168963025,14,3,2155,-0.000244865514747851,2272,-2.802626928555007e-08
0.14251026703029984,0.0345510729459222,0.07871555249116674,14,3,2094,-0.0002415641981045884,2211,-2.8442740857716754e-08
0.14251026703029984,0.04124626382901352,0.07614594836369848,14,4,2025,-0.00023773810067902936,2143,-2.8928948731933482e-08
0.14251026703029984,0.04923882631706739,0.0732988602027045,14,5,1950,-0.00023355686535495682,2069,-2.9493227093693247e-08
0.14251026703029984,0.05878016072274912,0.07017864841882406,14,6,1867,-0.00022891429764225653,1987,-3.016793590435642e-08
0.14251026703029984,0.07017038286703829,0.06679984756826701,14,7,1777,-0.00022386642316649566,1898,-3.096782724671402e-08
0.14251026703029984,0.0837677640068292,0.0631881786555493,14,8,1681,-0.0002184691388188669,1803,-3.19119396463434e-08
0.14251026703029984,0.1,0.05938072594087212,14,10,1580,-0.00021253193556675803,1704,-3.2981368027119494e-08
0.14251026703029984,0.1193776641714437,0.055425070455798565,14,12,1474,-0.00020624388169736933,1600,-3.424840280593978e-08
0.14251026703029984,0.14251026703029984,0.05137731063454971,14,14,1367,-0.000199831929000034,1495,-3.570978002144996e-08
0.14251026703029984,0.17012542798525893,0.047299086038493074,14,17,1258,-0.0001928900821472596,1389,-3.736007789023041e-08
0.14251026703029984,0.20309176209047358,0.04325391079088548,14,20,1151,-0.00018594618153758475,1285,-3.92457115951002e-08
0.14251026703029984,0.24244620170823283,0.03930326637373696,14,24,1045,-0.0001785374813339713,1183,-4.134726293051675e-08
0.14251026703029984,0.28942661247167517,0.03550295519322682,14,29,944,-0.0001708216639435477,1087,-4.358807449439849e-08
0.14251026703029984,0.345510729459222,0.03190016027874874,14,35,849,-0.0001628253332154288,998,-4.593098257134804e-08
0.14251026703029984,0.41246263829013524,0.0285315105111286,14,41,759,-0.00015500160419852602,914,-4.85746174235431e-08
0.14251026703029984,0.49238826317067413,0.02542225932193793,14,49,676,-0.00014651063828345016,839,-5.1102420050034936e-08
0.14251026703029984,0.5878016072274915,0.022586500469275083,14,59,601,-0.0001374671304753061,774,-5.3343861263215405e-08
0.14251026703029984,0.701703828670383,0.020028208827416016,14,70,533,-0.00012842824560292505,717,-5.5452610363957274e-08
0.14251026703029984,0.837677640068292,0.01774282639929521,14,84,472,-0.00011859557430970389,670,-5.685310369592708e-08
0.14251026703029984,1.0,0.015719110664826355,14,100,418,-0.0001086701511273293,632,-5.7619380237184144e-08
0.14251026703029984,1.1937766417144369,0.01394100569291263,14,119,371,-9.846593563106411e-05,604,-5.734766198664188e-08
0.14251026703029984,1.4251026703029992,0.012389363088838637,14,143,330,-8.752939138538986e-05,587,-5.550373581825609e-08
0.14251026703029984,1.7012542798525891,0.011043409768795672,14,170,294,-7.69099490499851e-05,578,-5.267804729451035e-08
0.14251026703029984,2.030917620904737,0.009881919584640103,14,203,263,-6.601375487687174e-05,580,-4.822041992466891e-08
0.14251026703029984,2.424462017082328,0.008884089982759764,14,242,236,-5.526363523906726e-05,592,-4.251048864543636e-08
0.14251026703029984,2.8942661247167516,0.008030152629365227,14,289,214,-4.469039526439026e-05,617,-3.549673968577463e-08
0.14251026703029984,3.4551072945922217,0.007301760864119261,14,346,194,-3.516584793816028e-05,654,-2.8451333283301195e-08
0.14251026703029984,4.1246263829013525,0.006682200730277537,14,412,178,-2.65776120581464e-05,704,-2.1468184214980936e-08
0.14251026703029984,4.923882631706742,0.006156469862192205,14,492,164,-1.8135172781541416e-05,770,-1.4370184454470219e-08
0.14251026703029984,5.878016072274912,0.00571126267270332,14,588,152,-1.0036948387013108e-05,854,-7.661792661842067e-09
0.14251026703029984,7.01703828670383,0.005334893181476787,14,702,142,-2.44993757192316e-06,958,-1.770186106880896e-09
0.14251026703029984,8.376776400682925,0.005017179777325829,14,838,133,4.646723521798319e-06,1085,
0.14251026703029984,10.0,0.004749309921403501,14,1000,126,1.1139761240508576e-05,1240,
0.17012542798525893,0.01,0.10505082947469507,17,1,2794,-0.00030268633538893167,2912,-2.6800631785809427e-08
0.17012542798525893,0.011937766417144363,0.10390446835431423,17,1,2764,-0.00030106273702421054,2882,-2.6943148113854532e-08
